---OutputTable---
time=49045
table_size=1267
[1] - <180 184 4426 4428 4432 4940 7062 7112 > true count=164, estimated count=42513, Key=467308
[1181] - <170 180 184 260 265 4426 4432 4438 7062 > true count=2096, estimated count=43536, Key=3382161
[1182] - <170 260 265 4426 4428 4438 7092 > true count=3584, estimated count=43371, Key=1207875
[1183] - <170 188 4426 4428 4430 4438 7092 > true count=13855, estimated count=42997, Key=6291844
[1184] - <17 170 180 184 4426 4438 7062 7092 > true count=3063, estimated count=45339, Key=7468685
[1185] - <17 188 4426 4438 7062 7092 > true count=3077, estimated count=43929, Key=6697231
[1186] - <170 4430 4438 4940 7062 7112 > true count=14151, estimated count=43099, Key=2604612
[1187] - <170 180 184 260 265 4426 7062 7092 > true count=2094, estimated count=43621, Key=3649131
[1188] - <180 184 4426 4432 4438 7062 7102 > true count=12577, estimated count=42977, Key=760384
[1189] - <4426 4432 4940 7062 7092 7112 > true count=13832, estimated count=44188, Key=38536
[1190] - <170 180 184 4426 4430 4434 4940 7062 > true count=13848, estimated count=44736, Key=6548810
[1191] - <170 4428 4430 4432 4434 7062 7092 > true count=14037, estimated count=43405, Key=3031552
[1192] - <17 260 265 4428 4432 4438 7062 > true count=925, estimated count=43166, Key=1090074
[1193] - <180 184 188 4432 4436 4438 4940 7062 > true count=15559, estimated count=46303, Key=6598700
[1194] - <170 188 4432 4436 4438 7062 7092 > true count=15341, estimated count=44004, Key=733698
[1195] - <17 170 260 265 4426 4428 4438 7062 > true count=926, estimated count=43215, Key=3591894
[1196] - <170 4426 4428 4432 4436 4438 4940 7062 > true count=13944, estimated count=42917, Key=6630024
[1197] - <180 184 4428 4432 4434 4436 4438 4940 > true count=15554, estimated count=45683, Key=2075536
[1198] - <170 180 184 188 4426 4436 4438 7062 7092 > true count=10139, estimated count=45876, Key=7258624
[1199] - <180 184 260 265 4438 4940 7062 7092 > true count=3515, estimated count=45737, Key=2066909
[1200] - <180 184 188 4426 4438 7062 7092 7112 > true count=10190, estimated count=46178, Key=3002826
[1201] - <170 180 184 4426 4428 4432 4438 7062 7112 > true count=13991, estimated count=44259, Key=707072
[1202] - <180 184 3404 4404 4434 4438 7092 > true count=3336, estimated count=43751, Key=4996792
[1203] - <4430 4432 4436 4940 7062 > true count=15539, estimated count=43039, Key=7139436
[1204] - <180 184 188 4432 4434 4438 7112 > true count=23678, estimated count=44578, Key=1188552
[1205] - <170 180 184 188 3404 4404 4434 4438 7062 7092 > true count=473, estimated count=42538, Key=5513904
[1206] - <170 4432 4438 4940 7062 7092 7112 > true count=15539, estimated count=43676, Key=3976238
[1207] - <170 180 184 188 4426 4430 4432 > true count=13819, estimated count=44695, Key=3324226
[1208] - <188 3404 4404 4426 4432 4438 7062 > true count=1976, estimated count=44048, Key=392858
[1209] - <188 4428 4430 4432 4438 4940 7062 > true count=14125, estimated count=42893, Key=2811054
[1210] - <180 184 4428 4430 4432 4436 4438 > true count=42608, estimated count=42679, Key=2061112
[1211] - <170 180 184 4428 4430 4432 4438 7062 7092 > true count=14066, estimated count=43851, Key=705616
[1212] - <170 4428 4438 7062 7092 7102 > true count=10089, estimated count=42735, Key=6879324
[1213] - <170 180 184 4426 4428 4434 4438 4940 7062 7092 > true count=13998, estimated count=44308, Key=1900830
[1214] - <4426 4428 4434 4436 4438 7062 7102 > true count=10909, estimated count=43003, Key=3103902
[1215] - <170 180 184 4426 4430 4432 7062 7092 > true count=13856, estimated count=45695, Key=923040
[1216] - <180 184 188 4426 4428 4940 7062 7112 > true count=164, estimated count=42654, Key=2743824
[1217] - <17 170 260 265 7062 7092 > true count=3072, estimated count=43460, Key=750582
[1218] - <170 180 184 188 4426 4434 4438 7062 7102 > true count=184, estimated count=42573, Key=7256932
[1219] - <170 180 184 188 4428 4432 4436 4438 7062 > true count=15586, estimated count=43529, Key=7221922
[1220] - <170 188 4426 4428 4432 4436 4438 7062 > true count=13901, estimated count=43740, Key=2063908
[1221] - <170 4432 4434 4438 4940 7062 7112 > true count=32618, estimated count=43325, Key=4530028
[1222] - <188 4428 4434 4436 4438 4940 7062 > true count=15345, estimated count=44443, Key=2823942
[1223] - <17 180 184 7062 7092 7112 > true count=304, estimated count=42522, Key=6863159
[1224] - <4428 4430 4434 4438 4940 7062 7092 > true count=14146, estimated count=43134, Key=4444772
[1225] - <180 184 3404 4404 4426 4428 4940 > true count=2647, estimated count=43511, Key=2924998
[1226] - <4426 4432 4434 4436 7112 > true count=13849, estimated count=44346, Key=6269952
[1227] - <17 170 180 184 188 260 265 4438 7062 7092 > true count=417, estimated count=42918, Key=883796
[1228] - <170 4426 4428 4436 4438 4940 7062 7092 > true count=13949, estimated count=43600, Key=2822548
[1229] - <180 184 188 4426 4432 4434 4438 7062 7092 > true count=13893, estimated count=44206, Key=721404
[1230] - <170 180 184 188 4432 4434 4438 4940 7062 > true count=29554, estimated count=45961, Key=7249424
[1231] - <170 180 184 188 3404 4404 4432 4438 7062 > true count=1861, estimated count=43435, Key=4288994
[1232] - <170 180 184 4426 4432 4436 4438 7062 7092 > true count=13907, estimated count=42737, Key=721452
[1233] - <170 180 184 4428 4436 4438 7062 7102 > true count=10015, estimated count=45355, Key=965016
[1234] - <180 184 188 4426 4428 4436 4438 7062 7092 > true count=10109, estimated count=43293, Key=717570
[1235] - <260 265 3404 4404 4428 4432 4438 > true count=924, estimated count=43251, Key=769865
[1236] - <4428 4438 7102 7112 > true count=11287, estimated count=43024, Key=2834588
[1237] - <4426 4428 4430 4432 4438 7112 > true count=13823, estimated count=43147, Key=1872122
[1238] - <170 180 184 4426 4428 4438 4940 7062 7112 > true count=14001, estimated count=44144, Key=2947900
[1239] - <188 4426 4428 4432 4434 4436 4438 7062 > true count=13003, estimated count=44138, Key=4398040
[1240] - <170 180 184 188 260 265 4428 4434 4438 7062 > true count=697, estimated count=42562, Key=3050561
[1241] - <170 180 184 188 4428 4430 4432 4438 7062 > true count=18873, estimated count=43034, Key=7197076
[1242] - <188 4426 4432 4436 4438 4940 7062 > true count=11279, estimated count=43001, Key=2820390
[1243] - <4426 4428 4430 4434 4436 4438 7062 > true count=13937, estimated count=42727, Key=1016118
[1244] - <170 180 184 3404 4404 4426 4434 4438 7062 > true count=2253, estimated count=43897, Key=6035106
[1245] - <17 188 4432 4438 4940 > true count=3056, estimated count=44341, Key=5474775
[1246] - <180 184 4426 4434 4436 7062 7112 > true count=13849, estimated count=46270, Key=803082
[1247] - <170 180 184 3404 4404 4434 4438 4940 > true count=1482, estimated count=43884, Key=2219026
[1248] - <170 180 184 4432 4434 4438 7102 > true count=42576, estimated count=43229, Key=1137228
[1249] - <180 184 4434 4438 4940 7062 7092 7112 > true count=15257, estimated count=44121, Key=2125074
[1250] - <170 188 4426 4428 4434 7062 7112 > true count=13853, estimated count=44209, Key=787804
[1251] - <170 4428 4430 4432 4438 7112 > true count=42640, estimated count=43044, Key=1867866
[1252] - <170 188 4428 4432 4434 4438 7062 7092 > true count=15680, estimated count=43247, Key=6187732
[1253] - <17 170 180 184 4426 4432 4438 7062 > true count=2251, estimated count=43419, Key=3346465
[1254] - <170 180 184 4428 4436 4438 4940 7062 7092 > true count=15514, estimated count=43800, Key=2962938
[1255] - <170 180 184 188 4426 4432 4436 4438 4940 7062 > true count=167, estimated count=42621, Key=7234888
[1256] - <170 180 184 4426 4428 4432 4434 4436 4940 7062 > true count=166, estimated count=42568, Key=677876
[1257] - <170 180 184 260 265 3404 4404 4426 7062 > true count=2249, estimated count=44355, Key=7098579
[1258] - <170 4430 4432 4434 4436 7062 > true count=14000, estimated count=43470, Key=1690856
[1259] - <4434 4436 4438 7062 7092 7102 > true count=10112, estimated count=42976, Key=6887964
[1260] - <180 184 188 4428 4436 7062 7112 > true count=295, estimated count=42692, Key=3082622
[1261] - <180 184 3404 4404 4426 4438 4940 7062 > true count=2257, estimated count=44620, Key=2967870
[1262] - <180 184 188 3404 4404 4428 4438 7062 7092 > true count=475, estimated count=42899, Key=6086100
[1263] - <180 184 188 4432 4438 7062 7102 > true count=314, estimated count=42699, Key=3051882
[1264] - <170 180 184 3404 4404 4428 4438 4940 > true count=3460, estimated count=43543, Key=2197540
[1265] - <180 184 188 4428 4438 7062 7092 7112 > true count=15276, estimated count=43020, Key=3006812
[1266] - <170 180 184 4428 4940 7062 7092 7112 > true count=14255, estimated count=44176, Key=4379696
[1267] - <188 4430 4434 4438 7062 7092 > true count=15377, estimated count=43496, Key=1527608
