---OutputTable---
time=88161
table_size=6503
[1] - <261 16217 > true count=10, estimated count=156, Key=1370960
[417] - <716 13334 14098 > true count=2, estimated count=156, Key=2120856
[418] - <549 1067 12677 16430 16431 > true count=2, estimated count=157, Key=4078040
[419] - <39 438 635 1312 10441 13035 16430 16431 > true count=1, estimated count=157, Key=1668961
[420] - <39 41 48 558 > true count=3, estimated count=156, Key=1193552
[421] - <610 16430 16431 > true count=2, estimated count=156, Key=6681519
[422] - <179 16010 > true count=20, estimated count=156, Key=1257649
[423] - <107 549 961 > true count=2, estimated count=156, Key=1481479
[424] - <32 39 48 290 956 983 1180 1209 2177 3321 3596 4201 5405 15471 15500 16430 16431 > true count=1, estimated count=157, Key=2961193
[425] - <4472 9150 16430 16431 > true count=2, estimated count=156, Key=5448975
[426] - <39 5510 > true count=3, estimated count=157, Key=3014009
[427] - <1578 16217 > true count=10, estimated count=156, Key=1372277
[428] - <32 2965 > true count=2, estimated count=156, Key=1621887
[429] - <32 11218 > true count=2, estimated count=156, Key=6136278
[430] - <39 175 1355 > true count=5, estimated count=156, Key=1761059
[431] - <9708 > true count=2, estimated count=156, Key=9708
[432] - <48 89 16010 16011 > true count=23, estimated count=159, Key=6634944
[433] - <38 48 12951 > true count=3, estimated count=156, Key=943073
[434] - <37 38 15578 > true count=2, estimated count=156, Key=4166185
[435] - <32 1161 4830 > true count=1, estimated count=156, Key=6571169
[436] - <41 48 246 > true count=6, estimated count=156, Key=328631
[437] - <39 204 6343 > true count=2, estimated count=156, Key=407174
[438] - <48 65 311 740 1308 1663 6607 11799 13334 14018 16265 16440 > true count=1, estimated count=157, Key=296408
[439] - <39 41 13443 16430 16431 > true count=1, estimated count=156, Key=4457722
[440] - <39 48 6783 > true count=3, estimated count=157, Key=862602
[441] - <66 961 > true count=2, estimated count=156, Key=525733
[442] - <38 4011 > true count=4, estimated count=156, Key=2194055
[443] - <48 2046 16430 > true count=2, estimated count=156, Key=6311680
[444] - <32 1435 > true count=49, estimated count=158, Key=784977
[445] - <39 48 587 > true count=2, estimated count=156, Key=747718
[446] - <48 1796 16430 > true count=2, estimated count=156, Key=6174930
[447] - <2815 16430 > true count=2, estimated count=156, Key=1490025
[448] - <39 48 2351 > true count=5, estimated count=158, Key=2915674
[449] - <39 89 1016 1736 2056 12933 16430 16431 > true count=1, estimated count=157, Key=1875712
[450] - <38 39 101 12925 > true count=2, estimated count=156, Key=3405025
[451] - <4582 > true count=3, estimated count=156, Key=4582
[452] - <89 7205 > true count=7, estimated count=156, Key=3941224
[453] - <35 16430 16431 > true count=2, estimated count=156, Key=6680944
[454] - <39 41 48 255 389 497 1619 1989 2626 3006 5789 9150 16430 16431 > true count=1, estimated count=157, Key=3897283
[455] - <1071 16430 > true count=2, estimated count=156, Key=1488281
[456] - <41 921 2951 3475 13382 14099 16430 16431 > true count=1, estimated count=157, Key=5985380
[457] - <179 2853 > true count=2, estimated count=156, Key=1560770
[458] - <41 2853 > true count=3, estimated count=156, Key=1560632
[459] - <39 107 549 > true count=2, estimated count=156, Key=733289
[460] - <39 147 271 544 697 885 1072 1282 2238 3546 3653 3724 3953 4843 10443 10653 16430 16431 > true count=1, estimated count=157, Key=1267139
[461] - <32 3312 > true count=4, estimated count=156, Key=1811696
[462] - <39 48 175 225 > true count=2, estimated count=157, Key=689795
[463] - <39 41 89 16010 > true count=19, estimated count=156, Key=2039777
[464] - <48 310 2631 3551 4144 16430 > true count=1, estimated count=157, Key=5707946
[465] - <2329 16217 > true count=10, estimated count=156, Key=1373028
[466] - <41 48 2596 > true count=7, estimated count=156, Key=3216781
[467] - <15002 16446 > true count=1, estimated count=156, Key=1510964
[468] - <176 16155 16217 > true count=10, estimated count=156, Key=6267654
[469] - <32 39 2769 16430 16431 > true count=2, estimated count=156, Key=6338275
[470] - <32 39 48 350 > true count=2, estimated count=156, Key=777907
[471] - <826 > true count=6, estimated count=156, Key=826
[472] - <38 39 41 48 15675 > true count=2, estimated count=157, Key=5757999
[473] - <48 176 1025 > true count=9, estimated count=156, Key=1356045
[474] - <10920 > true count=3, estimated count=156, Key=10920
[475] - <39 402 > true count=3, estimated count=156, Key=219933
[476] - <48 5306 > true count=3, estimated count=157, Key=2902430
[477] - <41 48 281 > true count=5, estimated count=156, Key=371646
[478] - <39 41 48 13017 16430 16431 > true count=2, estimated count=156, Key=2529820
[479] - <39 48 237 2310 16430 16431 > true count=2, estimated count=156, Key=3926879
[480] - <39 41 48 123 187 279 422 438 522 760 1156 1330 1400 1868 2129 2208 3659 3964 4417 7540 7895 10606 10797 10798 11840 13135 13756 16155 16430 16431 > true count=1, estimated count=157, Key=5389495
[481] - <39 2223 > true count=3, estimated count=156, Key=1216020
[482] - <39 41 3218 13375 > true count=2, estimated count=157, Key=633763
[483] - <1677 2378 5560 13227 15618 16430 16431 > true count=1, estimated count=156, Key=6408257
[484] - <39 3844 > true count=3, estimated count=156, Key=2102707
[485] - <38 10442 > true count=2, estimated count=156, Key=5711812
[486] - <860 4143 10442 > true count=2, estimated count=156, Key=100299
[487] - <16317 > true count=3, estimated count=156, Key=16317
[488] - <13300 15384 16458 > true count=1, estimated count=156, Key=6155230
[489] - <39 48 255 13443 > true count=2, estimated count=156, Key=4631589
[490] - <23 101 > true count=7, estimated count=156, Key=55270
[491] - <837 16217 > true count=8, estimated count=156, Key=1371536
[492] - <41 45 48 65 > true count=2, estimated count=157, Key=213193
[493] - <3404 16217 > true count=7, estimated count=156, Key=1374103
[494] - <48 186 9150 16430 16431 > true count=2, estimated count=156, Key=6760949
[495] - <41 65 186 > true count=2, estimated count=156, Key=264190
[496] - <38 39 13189 > true count=3, estimated count=156, Key=1230652
[497] - <41 798 > true count=3, estimated count=156, Key=436547
[498] - <32 39 48 201 1976 > true count=3, estimated count=156, Key=5912974
[499] - <39 48 921 > true count=5, estimated count=156, Key=1158204
[500] - <39 48 420 16430 > true count=2, estimated count=157, Key=3287465
[501] - <1120 16217 > true count=8, estimated count=156, Key=1371819
[502] - <39 15618 16430 16431 > true count=5, estimated count=159, Key=1482538
[503] - <186 708 16430 > true count=2, estimated count=156, Key=5579932
[504] - <41 48 1277 > true count=7, estimated count=156, Key=1595730
[505] - <1 32 4479 5683 > true count=1, estimated count=156, Key=1848415
[506] - <41 1811 > true count=9, estimated count=156, Key=990658
[507] - <39 2624 > true count=3, estimated count=156, Key=1435367
[508] - <32 38 39 40 47 48 68 334 1395 1515 1578 2065 7220 7943 11254 13051 > true count=1, estimated count=157, Key=5318135
[509] - <41 103 16217 > true count=9, estimated count=156, Key=4987075
[510] - <48 7068 16430 > true count=2, estimated count=157, Key=1558714
[511] - <9 48 259 1237 1429 2187 2531 2995 8203 13143 15588 16469 > true count=1, estimated count=156, Key=2742384
[512] - <39 48 1143 > true count=7, estimated count=158, Key=1431042
[513] - <38 39 41 379 > true count=7, estimated count=158, Key=827107
[514] - <32 48 824 16430 > true count=3, estimated count=159, Key=3783974
[515] - <39 48 3151 14098 16155 > true count=2, estimated count=158, Key=1406283
[516] - <2942 > true count=159, estimated count=159, Key=2942
[517] - <15208 15372 > true count=1, estimated count=157, Key=923692
[518] - <48 2374 > true count=6, estimated count=159, Key=1298626
[519] - <16079 > true count=10, estimated count=157, Key=16079
[520] - <39 1024 > true count=4, estimated count=158, Key=560167
[521] - <38 39 41 270 > true count=9, estimated count=159, Key=609870
[522] - <956 1872 16430 16431 > true count=2, estimated count=157, Key=1464393
[523] - <39 41 1986 4556 5531 9150 12469 16405 > true count=1, estimated count=157, Key=2156091
[524] - <147 13443 16430 16431 > true count=2, estimated count=158, Key=292921
[525] - <38 39 105 258 345 1704 5861 16430 16431 > true count=1, estimated count=157, Key=5130707
[526] - <10656 16217 > true count=11, estimated count=158, Key=1381355
[527] - <32 41 108 548 611 961 1403 1570 2011 3324 3973 4472 7718 9510 12677 16430 16431 > true count=1, estimated count=157, Key=1844952
[528] - <39 41 48 13334 > true count=3, estimated count=158, Key=4156120
[529] - <39 1609 16217 > true count=11, estimated count=158, Key=5810855
[530] - <41 14099 16010 > true count=21, estimated count=157, Key=4888484
[531] - <39 161 15618 > true count=4, estimated count=157, Key=4282628
[532] - <11295 > true count=8, estimated count=159, Key=11295
[533] - <78 12929 16430 16431 > true count=4, estimated count=159, Key=11694
[534] - <1080 1378 1379 > true count=4, estimated count=158, Key=2449637
[535] - <449 956 2879 9150 16430 16431 > true count=1, estimated count=157, Key=6303103
[536] - <41 48 1486 16430 16431 > true count=5, estimated count=161, Key=4766400
[537] - <39 41 48 16405 > true count=3, estimated count=159, Key=2776623
[538] - <32 39 41 48 242 > true count=2, estimated count=158, Key=832676
[539] - <39 41 1814 > true count=33, estimated count=159, Key=2251872
[540] - <39 41 48 924 > true count=4, estimated count=157, Key=1922990
[541] - <39 41 48 243 342 438 548 703 926 967 1060 1280 1772 1814 2012 2714 2792 4592 4646 4698 9150 12932 13334 14893 15160 > true count=1, estimated count=157, Key=2130638
[542] - <48 201 255 278 407 479 767 824 986 1395 1598 2022 2283 2375 6725 13334 14006 14099 > true count=1, estimated count=157, Key=6988808
[543] - <39 875 2665 2962 12959 14070 14406 15518 16379 > true count=1, estimated count=157, Key=3329933
[544] - <48 151 > true count=5, estimated count=157, Key=82645
[545] - <7252 > true count=2, estimated count=156, Key=7252
[546] - <752 > true count=5, estimated count=157, Key=752
[547] - <1629 7587 16451 > true count=1, estimated count=156, Key=1869997
[548] - <39 48 4830 > true count=7, estimated count=158, Key=5962365
[549] - <9 32 39 48 78 89 102 236 297 325 518 544 827 1003 1180 1361 1403 1652 1937 2065 2180 3324 4080 10423 15028 15084 16430 16431 > true count=1, estimated count=157, Key=2689561
[550] - <48 5731 > true count=2, estimated count=156, Key=3134905
[551] - <156 16217 > true count=9, estimated count=156, Key=1370855
[552] - <4630 16217 > true count=7, estimated count=157, Key=1375329
[553] - <41 123 16217 > true count=10, estimated count=156, Key=4998015
[554] - <16411 > true count=3, estimated count=156, Key=16411
[555] - <9 38 170 2787 3597 > true count=1, estimated count=156, Key=672369
[556] - <38 10451 > true count=13, estimated count=157, Key=5716735
[557] - <41 48 269 16217 > true count=6, estimated count=156, Key=2677379
[558] - <547 549 1073 1093 1275 1280 2608 3458 3476 5074 8679 > true count=1, estimated count=157, Key=3854562
[559] - <23 237 > true count=3, estimated count=156, Key=129662
[560] - <32 38 16010 16011 > true count=21, estimated count=157, Key=6607031
[561] - <18 32 39 > true count=5, estimated count=157, Key=65453
[562] - <225 4899 > true count=7, estimated count=157, Key=2679978
[563] - <41 425 > true count=24, estimated count=156, Key=232516
[564] - <14099 16217 > true count=11, estimated count=157, Key=1384798
[565] - <41 9843 16217 > true count=8, estimated count=156, Key=2814855
[566] - <32 39 270 398 438 1043 1276 1318 2002 2607 2749 4465 6575 10623 16431 > true count=1, estimated count=157, Key=6805896
[567] - <32 48 9843 > true count=4, estimated count=156, Key=4623335
[568] - <39 41 48 161 261 1655 1939 4863 5127 5439 16430 16431 > true count=1, estimated count=157, Key=5526366
[569] - <8679 16010 > true count=20, estimated count=156, Key=1266149
[570] - <38 16176 > true count=2, estimated count=156, Key=1348310
[571] - <38 48 806 > true count=48, estimated count=156, Key=1016868
[572] - <48 1393 7062 > true count=2, estimated count=157, Key=1941217
[573] - <39 48 128 > true count=3, estimated count=156, Key=183607
[574] - <18 39 264 649 1072 3851 4897 4962 13443 15578 > true count=1, estimated count=156, Key=6529905
[575] - <39 5589 > true count=2, estimated count=156, Key=3057222
[576] - <39 41 161 16430 > true count=3, estimated count=159, Key=2965325
[577] - <32 39 41 48 147 232 282 466 659 808 3968 4325 4457 4464 5346 7205 13462 14099 16129 > true count=1, estimated count=156, Key=2425723
[578] - <39 48 103 2284 12925 > true count=2, estimated count=157, Key=2735719
[579] - <32 41 475 > true count=36, estimated count=158, Key=606234
[580] - <41 5618 > true count=5, estimated count=156, Key=3073087
[581] - <39 2043 > true count=4, estimated count=156, Key=1117560
[582] - <41 1826 > true count=2, estimated count=156, Key=998863
[583] - <1409 > true count=5, estimated count=156, Key=1409
[584] - <156 237 493 714 16430 16431 > true count=1, estimated count=156, Key=1164175
[585] - <48 49 2492 > true count=3, estimated count=156, Key=3089519
[586] - <38 48 548 > true count=4, estimated count=156, Key=699786
[587] - <39 48 1232 2769 > true count=3, estimated count=156, Key=7059040
[588] - <32 39 41 48 49 > true count=2, estimated count=157, Key=302119
[589] - <1578 16010 > true count=19, estimated count=156, Key=1259048
[590] - <39 1715 2388 10128 11058 14944 > true count=1, estimated count=156, Key=2971006
[591] - <1758 > true count=3, estimated count=156, Key=1758
[592] - <39 41 297 405 828 1656 4127 7941 10551 12909 13334 16430 16431 > true count=1, estimated count=156, Key=7371061
[593] - <32 41 48 1393 > true count=2, estimated count=156, Key=2857700
[594] - <549 664 > true count=2, estimated count=156, Key=363757
[595] - <39 533 2284 > true count=2, estimated count=156, Key=3098626
[596] - <1353 > true count=4, estimated count=156, Key=1353
[597] - <38 41 2596 > true count=6, estimated count=156, Key=3212949
[598] - <41 2878 > true count=4, estimated count=156, Key=1574307
[599] - <39 258 16217 > true count=10, estimated count=156, Key=5071858
[600] - <195 533 694 1103 1543 1741 1986 2136 4556 6255 13052 > true count=1, estimated count=157, Key=6293584
[601] - <256 1245 2417 2424 > true count=1, estimated count=156, Key=982796
[602] - <38 41 2276 > true count=2, estimated count=156, Key=2819669
[603] - <12929 13041 > true count=37, estimated count=156, Key=7146356
[604] - <48 80 255 675 3172 4307 5169 16430 16431 > true count=1, estimated count=157, Key=5202009
[605] - <48 704 2741 > true count=2, estimated count=156, Key=3753825
[606] - <39 41 3404 > true count=7, estimated count=157, Key=4205982
[607] - <41 48 11039 > true count=4, estimated count=156, Key=6093228
