---OutputTable---
time=990001
table_size=3258
[1] - <2 446 41266 > true count=1, estimated count=2681, Key=5959878
[371] - <1 3 6 7 11 662 3255 8170 > true count=1, estimated count=2682, Key=1822353
[372] - <6 11 71 77 270 675 885 1843 > true count=1, estimated count=2681, Key=7320576
[373] - <6 475 > true count=6, estimated count=2681, Key=259831
[374] - <4 2400 > true count=2, estimated count=2683, Key=1312804
[375] - <3 6 294 14765 > true count=1, estimated count=2681, Key=7291256
[376] - <1 6 11 27 42 49 69 148 218 220 269 303 491 534 540 579 601 640 672 692 693 694 697 738 800 866 916 933 1030 1614 1738 1748 1810 1981 2013 2206 2336 3262 3362 4358 4769 9129 > true count=1, estimated count=2682, Key=2813505
[377] - <1 6 11 64 491 > true count=3, estimated count=2681, Key=1494113
[378] - <1599 > true count=5, estimated count=2681, Key=1599
[379] - <3 464 > true count=4, estimated count=2681, Key=253811
[380] - <1 6 90 3257 > true count=4, estimated count=2681, Key=6605094
[381] - <6 11 69 148 218 446 > true count=2, estimated count=2681, Key=2582196
[382] - <6 235 2952 > true count=9, estimated count=2681, Key=3756559
[383] - <6 11 3392 > true count=2, estimated count=2681, Key=4174791
[384] - <6 2150 > true count=7, estimated count=2682, Key=1176056
[385] - <6 7 11 27 400 897 > true count=4, estimated count=2682, Key=4382922
[386] - <12581 19712 > true count=1, estimated count=2681, Key=3295045
[387] - <6 7 1144 > true count=4, estimated count=2681, Key=1409811
[388] - <6 1581 > true count=4, estimated count=2683, Key=864813
[389] - <6 11 136 455 > true count=6, estimated count=2681, Key=1079982
[390] - <6 11 39 138 1065 > true count=2, estimated count=2682, Key=3256673
[391] - <4 6 11 9091 18960 > true count=1, estimated count=2681, Key=2756208
[392] - <3 21 25794 > true count=1, estimated count=2681, Key=1712316
[393] - <3 6 11 490 3400 5620 > true count=1, estimated count=2681, Key=465194
[394] - <1 6 218 273 303 > true count=5, estimated count=2681, Key=1648241
[395] - <6 11 2364 > true count=6, estimated count=2681, Key=2911379
[396] - <3 6 358 540 987 > true count=2, estimated count=2682, Key=4232750
[397] - <17311 > true count=2, estimated count=2681, Key=17311
[398] - <6 11 1162 16568 > true count=1, estimated count=2682, Key=4454145
[399] - <4338 > true count=1, estimated count=2681, Key=4338
[400] - <1 3 6 11 40 1019 3322 > true count=2, estimated count=2683, Key=3476500
[401] - <6 316 2145 > true count=5, estimated count=2681, Key=2809063
[402] - <6 11 40 77 987 > true count=3, estimated count=2681, Key=2921907
[403] - <6 11 71 77 294 14290 > true count=1, estimated count=2681, Key=7227439
[404] - <3 6 11 135 148 218 > true count=16, estimated count=2681, Key=1473369
[405] - <3 6 490 928 2319 > true count=1, estimated count=2682, Key=1329930
[406] - <11 41267 > true count=1, estimated count=2681, Key=73060
[407] - <3 6 11 55 677 17465 > true count=1, estimated count=2681, Key=4529657
[408] - <6 7 40 205 > true count=3, estimated count=2682, Key=461560
[409] - <6 347 512 > true count=2, estimated count=2682, Key=819063
[410] - <3 6 11 64 7038 > true count=3, estimated count=2681, Key=4491818
[411] - <1 6 11 90 148 218 520 > true count=4, estimated count=2682, Key=3682602
[412] - <3 6 11 56 263 438 793 1769 1914 3790 > true count=1, estimated count=2682, Key=4132367
[413] - <3 605 3317 > true count=1, estimated count=2682, Key=4407531
[414] - <6 11 114 148 218 > true count=4, estimated count=2682, Key=1040375
[415] - <3 4 155 483 3246 41268 > true count=1, estimated count=2682, Key=359267
[416] - <1 6 273 504 > true count=7, estimated count=2683, Key=1343272
[417] - <3 330 638 > true count=1, estimated count=2682, Key=964615
[418] - <6 136 218 504 > true count=4, estimated count=2681, Key=1346792
[419] - <6 40 148 218 658 659 660 > true count=2, estimated count=2681, Key=224833
[420] - <1 3 4 6 11 27 49 64 816 1808 5853 6355 8373 > true count=1, estimated count=2682, Key=2149156
[421] - <1 4990 7205 > true count=1, estimated count=2681, Key=4084476
[422] - <3 6 11 810 > true count=2, estimated count=2682, Key=1631134
[423] - <3 6 7 11 27 136 > true count=2, estimated count=2681, Key=595050
[424] - <1 3 687 > true count=4, estimated count=2683, Key=845965
[425] - <1 3 6 11 73 > true count=2, estimated count=2681, Key=231616
[426] - <3 6 11 993 > true count=5, estimated count=2681, Key=1995853
[427] - <6 11 14 64 644 > true count=6, estimated count=2681, Key=1921137
[428] - <1 6 64 273 3078 > true count=2, estimated count=2681, Key=1587450
[429] - <6 585 3045 > true count=2, estimated count=2681, Key=4062306
[430] - <6 56 347 3320 4597 > true count=2, estimated count=2681, Key=4711014
[431] - <1 314 1524 > true count=3, estimated count=2681, Key=2044755
[432] - <1 6 90 141 > true count=9, estimated count=2682, Key=394906
[433] - <6 11 64 98 99 101 109 227 245 435 438 455 555 568 866 875 916 946 1559 1744 1748 1752 2159 2332 3743 3776 4321 4966 5572 7232 9273 9693 11063 > true count=1, estimated count=2682, Key=4841671
[434] - <3 247 2298 > true count=3, estimated count=2683, Key=2959354
[435] - <1 6 11 27 49 148 218 269 491 534 640 672 697 1748 > true count=2, estimated count=2683, Key=970925
[436] - <6 3102 > true count=3, estimated count=2681, Key=1696800
[437] - <6 64 218 644 987 > true count=4, estimated count=2681, Key=4299691
[438] - <6 7 28 32 321 1050 > true count=2, estimated count=2683, Key=4744502
[439] - <1 6 71 1614 > true count=3, estimated count=2682, Key=3307244
[440] - <6 11 1752 > true count=3, estimated count=2684, Key=2159231
[441] - <1 6 77 215 > true count=27, estimated count=2682, Key=526411
[442] - <1 6 40 148 218 689 > true count=2, estimated count=2683, Key=3413998
[443] - <1 3 6 11 20 1839 2298 2456 4311 4923 6765 8588 11038 11921 > true count=1, estimated count=2682, Key=4562652
[444] - <6 1458 > true count=8, estimated count=2684, Key=797532
[445] - <6 21 90 141 303 694 6156 > true count=1, estimated count=2681, Key=936953
[446] - <1 3 6 11 21 358 > true count=2, estimated count=2683, Key=1370666
[447] - <6 71 273 > true count=4, estimated count=2681, Key=374360
[448] - <3 1177 > true count=5, estimated count=2683, Key=643822
[449] - <6 11 40 229 237 281 324 328 338 339 492 512 660 826 993 4774 > true count=1, estimated count=2682, Key=219224
[450] - <6 7 11 27 148 218 897 > true count=15, estimated count=2683, Key=5224312
[451] - <1 6 11 296 > true count=13, estimated count=2681, Key=606730
[452] - <1 251 > true count=2, estimated count=2682, Key=137298
[453] - <6 64 136 218 987 > true count=4, estimated count=2682, Key=3349895
[454] - <7701 > true count=2, estimated count=2681, Key=7701
[455] - <6 11 27 506 > true count=17, estimated count=2681, Key=1047664
[456] - <6 7 11 27 83 218 321 1138 1529 > true count=2, estimated count=2683, Key=3336632
[457] - <6 7 11 71 77 218 276 897 999 1138 > true count=2, estimated count=2682, Key=4317336
[458] - <1 3 6 11 83 269 > true count=2, estimated count=2683, Key=1222395
[459] - <6 7 11 77 148 218 504 > true count=3, estimated count=2682, Key=3586509
[460] - <3 6 11 148 218 2045 > true count=2, estimated count=2683, Key=734195
[461] - <6 11 2821 > true count=7, estimated count=2683, Key=3473032
[462] - <1 6 11 148 158 218 259 512 688 2873 > true count=2, estimated count=2683, Key=6579570
[463] - <1 1920 > true count=2, estimated count=2681, Key=1050241
[464] - <1 6 11 148 494 > true count=5, estimated count=2683, Key=1669772
[465] - <6 7 11 27 148 218 499 775 934 > true count=2, estimated count=2682, Key=3976427
[466] - <6 7 7573 > true count=3, estimated count=2682, Key=1811052
[467] - <6 11 316 871 > true count=2, estimated count=2681, Key=2130290
[468] - <6 77 290 2251 > true count=2, estimated count=2681, Key=4884778
[469] - <6 40 677 > true count=2, estimated count=2681, Key=853919
[470] - <1 787 > true count=6, estimated count=2681, Key=430490
[471] - <3 6 148 151 218 > true count=3, estimated count=2681, Key=1085402
[472] - <3 6 7 11 27 49 69 73 77 89 205 215 724 1052 1597 > true count=1, estimated count=2682, Key=1484858
[473] - <6 11 316 3603 > true count=2, estimated count=2682, Key=75166
[474] - <1 6 11 90 148 218 1025 > true count=4, estimated count=2684, Key=5915207
[475] - <3 6 90 521 > true count=10, estimated count=2682, Key=1152248
[476] - <4 6 11 364 > true count=2, estimated count=2681, Key=742257
[477] - <6 11 521 829 > true count=4, estimated count=2681, Key=2298529
[478] - <6 11 314 483 > true count=1, estimated count=2682, Key=1354548
[479] - <6 11 582 632 > true count=2, estimated count=2681, Key=1980877
[480] - <1 6 71 77 148 218 > true count=4, estimated count=2682, Key=1431513
[481] - <6 7 11 27 148 218 438 1121 > true count=3, estimated count=2682, Key=3196194
[482] - <40 55 > true count=33, estimated count=2681, Key=30125
[483] - <7 27 2864 > true count=2, estimated count=2681, Key=3534632
[484] - <6 7 11 148 218 582 > true count=4, estimated count=2682, Key=2995742
[485] - <1 6 7 11 12 148 305 306 312 376 458 492 731 987 1529 1829 2185 2192 2304 3383 3716 3723 3797 4874 4877 5114 7396 9073 > true count=1, estimated count=2682, Key=3203356
[486] - <1 3 246 > true count=4, estimated count=2682, Key=303976
[487] - <4 6 358 > true count=3, estimated count=2681, Key=443268
[488] - <3 6 11 3351 > true count=9, estimated count=2681, Key=6695347
[489] - <6 11 442 > true count=7, estimated count=2681, Key=549241
[490] - <6 11 3680 > true count=4, estimated count=2682, Key=4528743
[491] - <7 17 > true count=1, estimated count=2681, Key=9306
[492] - <6 11 7085 > true count=3, estimated count=2681, Key=1213488
[493] - <1361 > true count=4, estimated count=2681, Key=1361
[494] - <55 490 > true count=1, estimated count=2681, Key=268085
[495] - <6 369 > true count=5, estimated count=2681, Key=201849
[496] - <1 6 7 138 148 218 > true count=2, estimated count=2682, Key=1474430
[497] - <11 621 9786 21234 > true count=1, estimated count=2681, Key=2186054
[498] - <1 6 11 1131 > true count=23, estimated count=2688, Key=2270885
[499] - <3 6 1503 > true count=3, estimated count=2682, Key=1850472
[500] - <1 6 306 438 445 793 > true count=2, estimated count=2681, Key=5315329
[501] - <1 3 6 11 382 1144 3226 > true count=1, estimated count=2681, Key=4439867
[502] - <1 6 7 77 265 438 > true count=2, estimated count=2682, Key=2462310
[503] - <6 77 87 > true count=7, estimated count=2681, Key=149048
[504] - <3 276 > true count=13, estimated count=2682, Key=150975
[505] - <6 7 83 138 148 218 > true count=2, estimated count=2682, Key=1568386
[506] - <6 7 136 265 > true count=2, estimated count=2681, Key=699124
[507] - <3 6 11 470 > true count=19, estimated count=2681, Key=953514
[508] - <2025 > true count=7, estimated count=2682, Key=2025
[509] - <6 1078 > true count=6, estimated count=2684, Key=589672
[510] - <6 90 455 > true count=16, estimated count=2683, Key=608431
[511] - <3 6 7 11 27 205 1956 > true count=9, estimated count=2684, Key=1989615
[512] - <288 > true count=11, estimated count=2685, Key=288
[513] - <6 11 3473 > true count=11, estimated count=2686, Key=4274340
[514] - <3 6 21 504 > true count=3, estimated count=2684, Key=1033566
[515] - <1 3 6 11 45 148 218 473 2153 > true count=2, estimated count=2682, Key=2826574
[516] - <6 218 970 > true count=2795, estimated count=2808, Key=1311382
[517] - <6 7 11 218 537 > true count=7, estimated count=2684, Key=1928041
[518] - <3 6 13310 13481 > true count=1, estimated count=2682, Key=5728908
[519] - <6 7 11 27 148 205 218 > true count=24, estimated count=2689, Key=2175900
[520] - <6 233 235 > true count=12, estimated count=2683, Key=416272
[521] - <3764 > true count=15, estimated count=2684, Key=3764
[522] - <6 11 21 77 > true count=3, estimated count=2683, Key=185293
[523] - <1 3 635 > true count=3, estimated count=2683, Key=782057
[524] - <1 3 6 11 916 > true count=14, estimated count=2685, Key=2549023
[525] - <3 6 11 27 77 > true count=40, estimated count=2687, Key=282288
[526] - <6 7 11 27 77 83 205 667 1956 3897 > true count=2, estimated count=2682, Key=7346378
[527] - <1 3 6 730 > true count=6, estimated count=2683, Key=1463906
[528] - <1 6 11 1810 > true count=17, estimated count=2684, Key=3624132
[529] - <6 27 64 148 218 > true count=71, estimated count=2691, Key=987677
[530] - <6 11 148 218 296 > true count=28, estimated count=2684, Key=1436093
[531] - <3 6 90 237 808 987 > true count=2, estimated count=2683, Key=6341875
[532] - <6 90 148 218 514 > true count=16, estimated count=2685, Key=2078588
[533] - <6 7 11 136 148 > true count=18, estimated count=2684, Key=695254
[534] - <6 24 > true count=8, estimated count=2683, Key=13134
[535] - <1 6 11 3257 > true count=4, estimated count=2682, Key=6508003
[536] - <3 6 7 11 27 148 218 1121 > true count=3, estimated count=2684, Key=1602921
[537] - <1 6 11 11488 > true count=1, estimated count=2682, Key=412386
[538] - <1 3 6 7 11 56 64 77 633 644 650 3612 > true count=2, estimated count=2683, Key=5399328
[539] - <6 11 23 5603 > true count=2, estimated count=2683, Key=3701069
[540] - <1 6 7 11 56 > true count=5, estimated count=2685, Key=187753
[541] - <3 6 11 974 > true count=6, estimated count=2684, Key=1957986
[542] - <6 11 152 > true count=7, estimated count=2685, Key=192831
[543] - <6 11 148 218 236 > true count=18, estimated count=2686, Key=1271153
[544] - <6 7 11 27 321 2243 > true count=4, estimated count=2682, Key=1485777
[545] - <6 11 52 1748 > true count=1, estimated count=2682, Key=3553695
[546] - <6 218 1351 > true count=9, estimated count=2684, Key=1779631
[547] - <6 7 11 28 32 897 > true count=144, estimated count=2694, Key=3373283
[548] - <1 6 11 3374 > true count=5, estimated count=2686, Key=6741184
[549] - <6 11 77 504 > true count=292, estimated count=2690, Key=1105128
[550] - <1 6 148 218 1131 > true count=7, estimated count=2683, Key=3728768
[551] - <6 7 11 290 > true count=6, estimated count=2682, Key=595324
[552] - <1 6 77 136 > true count=137, estimated count=2684, Key=368964
[553] - <6 3957 > true count=16, estimated count=2683, Key=2164485
[554] - <6 136 303 > true count=21, estimated count=2685, Key=446785
[555] - <6 11 90 273 303 504 6636 > true count=2, estimated count=2683, Key=2636249
[556] - <3 1855 > true count=3, estimated count=2684, Key=1014688
[557] - <1 3 6 11 64 77 83 205 445 546 568 2195 2310 3030 3232 3612 6786 8659 41270 > true count=1, estimated count=2682, Key=6625635
[558] - <3 6 11 27 504 > true count=6, estimated count=2687, Key=1456111
[559] - <6 11 27 205 897 1956 > true count=9, estimated count=2682, Key=2418060
[560] - <6 11 704 > true count=2, estimated count=2683, Key=871239
[561] - <6 11 148 564 839 > true count=2, estimated count=2683, Key=3618378
[562] - <1 6 7 11 230 > true count=5, estimated count=2682, Key=666079
[563] - <6 11 77 102 106 397 438 1660 1716 > true count=1, estimated count=2682, Key=4893703
[564] - <6 11 148 514 525 528 987 > true count=3, estimated count=2684, Key=1409837
[565] - <6 27 402 5205 > true count=7, estimated count=2683, Key=3382398
[566] - <1 6 7 11 27 278 > true count=36, estimated count=2687, Key=1103550
[567] - <3 6 11 215 667 1146 1597 2402 2808 5495 > true count=1, estimated count=2682, Key=6734778
[568] - <1 6 7 11 205 218 > true count=30, estimated count=2692, Key=1378012
[569] - <6 7 11 27 2331 > true count=26, estimated count=2689, Key=6479084
[570] - <6 7 11 85 86 276 897 > true count=2, estimated count=2683, Key=5377166
[571] - <3 6 11 27 49 423 916 974 4559 > true count=1, estimated count=2682, Key=764462
[572] - <1850 > true count=21, estimated count=2685, Key=1850
[573] - <1 3 6 11 24753 > true count=1, estimated count=2682, Key=576936
[574] - <1 11 446 607 2186 > true count=1, estimated count=2682, Key=273217
[575] - <1 3 6 25 262 303 504 545 650 667 737 1568 2285 3180 3544 4989 5949 5950 5952 > true count=1, estimated count=2682, Key=4053028
[576] - <6 7 667 > true count=59, estimated count=2692, Key=823578
[577] - <1 6 11 672 > true count=19, estimated count=2690, Key=1356098
[578] - <6 11 1858 > true count=4, estimated count=2684, Key=2289505
[579] - <27 1800 19449 > true count=1, estimated count=2682, Key=2387448
[580] - <6 11 1456 > true count=5, estimated count=2683, Key=1795447
[581] - <6 72 294 > true count=1, estimated count=2682, Key=400716
[582] - <6 3764 > true count=2, estimated count=2683, Key=2058914
[583] - <1 6 11 71 77 1000 > true count=6, estimated count=2683, Key=3950978
[584] - <3 4 55 > true count=61, estimated count=2692, Key=69786
[585] - <4 294 > true count=23, estimated count=2686, Key=160822
[586] - <3 4 6 11 12907 > true count=1, estimated count=2682, Key=5512831
