---OutputTable---
time=3195
table_size=2780
[1] - <2 5 9 29 40 44 56 60 > true count=490, estimated count=1952, Key=586755
[294] - <9 17 29 34 58 60 62 66 > true count=1953, estimated count=1955, Key=761181
[295] - <17 25 29 34 58 60 66 > true count=1954, estimated count=1955, Key=783183
[296] - <5 25 29 36 46 52 58 60 62 > true count=1954, estimated count=1958, Key=724127
[297] - <36 40 42 46 52 58 60 62 66 > true count=1954, estimated count=1960, Key=817282
[298] - <5 7 9 25 29 36 48 58 60 62 66 > true count=1956, estimated count=1956, Key=726179
[299] - <2 3 5 7 13 16 20 21 23 27 29 34 36 40 42 44 48 52 54 56 58 61 62 64 67 68 73 74 > true count=7, estimated count=1958, Key=2519795
[300] - <9 29 31 34 36 52 56 58 60 > true count=1955, estimated count=1961, Key=687363
[301] - <3 7 25 29 34 48 52 56 58 60 62 66 > true count=1958, estimated count=1961, Key=998122
[302] - <9 25 29 40 52 58 60 64 66 > true count=1961, estimated count=1962, Key=781117
[303] - <40 42 44 48 52 56 58 60 > true count=1955, estimated count=1974, Key=772716
[304] - <5 29 42 46 48 58 60 > true count=1954, estimated count=1958, Key=764074
[305] - <25 29 34 36 46 52 56 58 60 > true count=1960, estimated count=1965, Key=722542
[306] - <5 7 9 29 36 42 52 56 58 60 66 > true count=1953, estimated count=1959, Key=789010
[307] - <2 3 5 7 11 13 21 23 27 29 32 34 36 40 44 48 50 52 54 56 58 61 62 64 67 68 73 74 > true count=9, estimated count=1959, Key=2523250
[308] - <7 9 29 36 46 58 62 > true count=1964, estimated count=1964, Key=720573
[309] - <5 9 29 31 34 56 58 60 > true count=1953, estimated count=1954, Key=652832
[310] - <5 9 29 34 44 52 58 60 62 66 > true count=1960, estimated count=1962, Key=787005
[311] - <25 54 58 60 74 > true count=863, estimated count=1955, Key=423851
[312] - <5 7 29 36 40 46 52 58 60 62 66 > true count=1968, estimated count=1970, Key=856415
[313] - <2 5 7 9 13 17 21 23 27 29 34 36 40 44 52 54 56 58 61 62 64 67 68 70 73 74 > true count=15, estimated count=1967, Key=2132526
[314] - <7 25 27 29 36 48 52 58 60 66 > true count=830, estimated count=1975, Key=719398
[315] - <3 5 7 9 29 34 48 58 60 62 66 > true count=1958, estimated count=1958, Key=683575
[316] - <7 17 29 36 52 56 58 60 62 66 > true count=1954, estimated count=1963, Key=831685
[317] - <9 29 40 46 56 58 60 62 66 > true count=1955, estimated count=1959, Key=819776
[318] - <3 9 29 40 44 56 58 > true count=1961, estimated count=1961, Key=698197
[319] - <3 27 29 52 56 58 62 > true count=826, estimated count=1971, Key=789793
[320] - <29 31 34 36 42 52 56 58 > true count=1957, estimated count=1959, Key=679824
[321] - <3 7 9 29 42 52 56 58 62 > true count=1959, estimated count=1959, Key=655908
[322] - <25 29 31 34 40 52 56 58 60 > true count=1954, estimated count=1956, Key=698375
[323] - <3 17 29 34 52 56 58 60 66 > true count=1955, estimated count=1959, Key=748769
[324] - <3 5 7 29 31 34 52 56 58 > true count=1956, estimated count=1960, Key=537785
[325] - <9 25 29 40 46 52 58 60 > true count=1960, estimated count=1961, Key=698189
[326] - <9 29 36 40 42 52 58 60 62 64 66 > true count=1964, estimated count=1968, Key=942092
[327] - <3 25 27 29 36 58 60 > true count=647, estimated count=1956, Key=676580
[328] - <5 29 36 40 44 48 56 58 60 62 66 > true count=1956, estimated count=1960, Key=920866
[329] - <7 29 34 46 48 52 56 58 60 66 > true count=1956, estimated count=1962, Key=829066
[330] - <29 31 34 36 42 56 58 60 > true count=1954, estimated count=1962, Key=702992
[331] - <3 7 27 29 36 58 60 66 > true count=816, estimated count=1958, Key=666800
[332] - <3 5 25 29 34 36 52 56 58 60 62 66 > true count=1956, estimated count=1959, Key=954056
[333] - <5 17 29 36 58 60 62 66 > true count=1957, estimated count=1961, Key=765163
[334] - <2 5 7 11 13 16 21 23 26 29 34 36 38 40 42 44 46 52 54 56 58 61 62 64 67 68 73 74 > true count=7, estimated count=1959, Key=2560008
[335] - <5 29 31 34 36 40 48 56 58 60 > true count=1954, estimated count=1958, Key=681663
[336] - <40 48 52 56 58 60 62 66 74 > true count=1958, estimated count=1958, Key=890760
[337] - <2 25 29 40 44 46 58 60 66 > true count=493, estimated count=1956, Key=707300
[338] - <5 9 29 31 34 40 52 56 58 > true count=1957, estimated count=1965, Key=600732
[339] - <9 17 29 34 36 52 56 58 60 > true count=1954, estimated count=1960, Key=678341
[340] - <29 36 42 46 48 58 60 62 > true count=1956, estimated count=1960, Key=767989
[341] - <2 5 7 9 11 13 17 21 23 29 34 36 40 44 50 52 54 56 58 61 62 64 67 68 70 73 74 > true count=12, estimated count=1964, Key=2317878
[342] - <7 54 58 60 62 74 > true count=813, estimated count=1955, Key=655839
[343] - <2 5 7 9 11 13 17 19 21 23 29 34 36 40 44 46 50 52 54 56 58 61 62 64 67 68 70 73 74 > true count=11, estimated count=1963, Key=2480281
[344] - <7 25 29 34 42 56 58 60 62 66 > true count=1953, estimated count=1955, Key=804585
[345] - <5 36 40 44 48 52 56 58 60 62 66 > true count=1955, estimated count=1955, Key=962903
[346] - <7 48 58 60 62 66 74 > true count=1954, estimated count=1954, Key=951063
[347] - <40 46 52 58 60 62 64 66 > true count=1953, estimated count=1954, Key=874676
[348] - <5 7 9 17 29 40 52 58 60 > true count=1957, estimated count=1958, Key=534507
[349] - <7 25 34 36 40 42 48 52 56 58 60 > true count=1953, estimated count=1958, Key=821332
[350] - <9 29 34 36 46 56 58 60 > true count=1953, estimated count=1954, Key=712874
[351] - <5 9 17 40 52 58 60 66 > true count=1954, estimated count=1955, Key=721513
[352] - <42 46 48 52 56 60 > true count=1953, estimated count=1959, Key=556636
[353] - <5 31 36 40 48 52 56 58 60 62 > true count=1953, estimated count=1958, Key=815742
[354] - <5 9 29 34 42 48 52 58 60 62 66 > true count=1956, estimated count=1958, Key=866183
[355] - <29 36 38 40 52 56 58 60 > true count=1957, estimated count=1958, Key=746105
[356] - <7 25 29 34 46 52 58 60 66 > true count=1964, estimated count=1965, Key=722331
[357] - <3 5 29 31 56 58 60 62 66 > true count=1955, estimated count=1955, Key=763228
[358] - <5 7 9 25 29 36 48 56 58 60 66 > true count=1954, estimated count=1955, Key=722625
[359] - <7 17 25 29 40 58 60 66 > true count=1956, estimated count=1957, Key=680812
[360] - <2 9 36 40 44 48 56 58 62 > true count=498, estimated count=1962, Key=703281
[361] - <2 3 5 7 11 13 17 21 23 25 27 29 34 36 40 44 52 54 56 58 61 62 64 67 68 70 73 74 > true count=10, estimated count=1962, Key=2492352
[362] - <25 29 36 40 52 56 58 60 62 64 66 > true count=1966, estimated count=1974, Key=983922
[363] - <9 25 29 34 40 44 58 60 > true count=1954, estimated count=1955, Key=641089
[364] - <2 5 7 11 13 16 21 23 27 29 34 36 38 40 42 44 52 54 56 58 61 62 64 67 68 70 73 74 > true count=8, estimated count=1960, Key=2610111
[365] - <5 9 25 29 40 42 58 60 66 > true count=1955, estimated count=1956, Key=646392
[366] - <34 36 46 48 52 56 58 60 62 66 > true count=1954, estimated count=1954, Key=886914
[367] - <27 54 58 60 > true count=811, estimated count=1954, Key=220427
[368] - <17 29 40 48 52 56 58 60 62 66 > true count=1953, estimated count=1961, Key=875694
[369] - <9 27 29 48 52 58 62 > true count=820, estimated count=1966, Key=770831
[370] - <7 25 29 36 40 46 48 58 60 66 > true count=1954, estimated count=1955, Key=721957
[371] - <9 34 36 44 48 58 60 66 > true count=1954, estimated count=1955, Key=755519
[372] - <3 29 34 46 52 56 58 60 66 > true count=1955, estimated count=1959, Key=785394
[373] - <5 25 29 36 46 48 58 60 66 > true count=1958, estimated count=1959, Key=711991
[374] - <29 36 38 40 52 58 60 66 > true count=1964, estimated count=1965, Key=762115
[375] - <5 7 25 29 40 52 56 58 60 64 > true count=1954, estimated count=1955, Key=747638
[376] - <9 36 46 52 56 58 60 66 > true count=1956, estimated count=1957, Key=806839
[377] - <5 29 34 42 46 52 58 60 66 > true count=1959, estimated count=1960, Key=746606
[378] - <7 40 50 58 60 62 > true count=652, estimated count=1954, Key=585893
[379] - <9 29 34 40 44 56 58 60 62 66 > true count=1954, estimated count=1956, Key=830376
[380] - <3 5 29 34 42 48 52 58 60 62 66 > true count=1954, estimated count=1958, Key=863993
[381] - <5 25 29 40 42 48 52 56 58 60 62 > true count=1953, estimated count=1958, Key=875367
[382] - <7 25 27 29 34 58 60 > true count=815, estimated count=1958, Key=671086
[383] - <25 29 36 58 60 66 74 > true count=1953, estimated count=1954, Key=904166
[384] - <5 25 29 34 42 48 52 58 60 62 66 > true count=1957, estimated count=1961, Key=874935
[385] - <2 3 5 7 11 13 17 19 21 23 29 34 36 40 43 44 46 50 52 54 56 58 61 62 64 67 68 70 73 74 > true count=5, estimated count=1952, Key=2449560
[386] - <9 17 56 58 60 62 66 > true count=1954, estimated count=1954, Key=872474
[387] - <2 21 27 29 31 36 40 44 48 52 58 60 66 69 > true count=161, estimated count=1958, Key=1405581
[388] - <5 9 29 36 42 48 56 58 60 62 > true count=1954, estimated count=1963, Key=756315
[389] - <3 5 29 31 34 52 56 58 60 66 > true count=1953, estimated count=1957, Key=741408
[390] - <2 5 7 9 11 13 16 17 19 21 23 26 27 29 31 34 36 38 40 44 46 49 50 52 54 56 58 61 62 64 67 68 70 73 74 > true count=2, estimated count=1953, Key=3028916
[391] - <2 3 5 7 9 11 13 16 17 21 23 27 29 34 36 40 44 50 52 54 56 58 61 62 64 67 68 70 73 74 > true count=5, estimated count=1955, Key=2327120
[392] - <2 5 11 13 16 21 23 26 27 36 40 42 44 46 48 51 52 54 56 58 61 62 64 67 68 71 73 74 > true count=3, estimated count=1954, Key=2745661
[393] - <5 29 31 36 40 48 52 56 58 62 > true count=1954, estimated count=1954, Key=745435
[394] - <2 5 21 27 29 31 36 44 48 58 > true count=161, estimated count=1954, Key=529827
[395] - <9 25 34 40 42 48 58 > true count=1953, estimated count=1953, Key=678954
[396] - <2 3 5 7 11 13 17 19 21 23 25 27 29 32 34 36 43 44 46 48 52 54 56 58 61 64 67 68 73 74 > true count=9, estimated count=1960, Key=2251912
[397] - <5 29 34 36 38 40 58 60 > true count=1953, estimated count=1954, Key=633582
[398] - <9 36 40 42 48 52 56 58 64 > true count=1962, estimated count=1962, Key=753373
[399] - <2 3 5 7 11 13 17 19 21 23 25 27 29 34 36 40 44 46 52 54 56 58 61 62 64 67 68 73 74 > true count=11, estimated count=1963, Key=2330913
[400] - <3 9 29 40 42 48 58 62 > true count=1955, estimated count=1955, Key=664113
[401] - <7 36 42 46 48 52 58 > true count=1954, estimated count=1955, Key=737577
[402] - <5 25 34 36 42 52 56 58 62 > true count=1955, estimated count=1959, Key=710432
[403] - <9 27 40 56 58 60 62 > true count=812, estimated count=1954, Key=823950
[404] - <9 29 34 36 44 48 56 58 > true count=1958, estimated count=1961, Key=669884
[405] - <3 9 29 34 42 52 56 58 62 > true count=1959, estimated count=1959, Key=691547
[406] - <7 29 31 34 36 48 58 60 62 66 > true count=1956, estimated count=1957, Key=764089
[407] - <9 17 29 36 40 48 52 56 58 > true count=1960, estimated count=1961, Key=660219
[408] - <2 21 29 36 42 44 46 58 > true count=169, estimated count=1962, Key=595324
[409] - <27 29 58 60 74 > true count=813, estimated count=1956, Key=410178
[410] - <9 25 40 52 58 60 62 64 > true count=1955, estimated count=1956, Key=814948
[411] - <3 5 29 36 40 48 52 56 58 64 > true count=1962, estimated count=1964, Key=732305
[412] - <2 5 7 9 12 13 16 17 20 21 23 26 27 29 34 36 40 42 44 47 48 50 52 54 56 58 61 62 64 67 68 70 73 74 > true count=3, estimated count=1954, Key=2796511
[413] - <7 25 29 34 36 40 42 48 52 56 58 > true count=1956, estimated count=1956, Key=757881
[414] - <2 25 29 44 46 52 58 60 66 > true count=492, estimated count=1955, Key=742256
[415] - <25 27 29 36 48 58 60 62 66 > true count=805, estimated count=1958, Key=763257
[416] - <2 5 7 9 11 13 16 21 23 27 29 34 36 38 40 44 52 54 56 58 61 62 64 67 68 70 73 74 > true count=9, estimated count=1960, Key=2531662
[417] - <17 25 36 40 52 58 60 66 > true count=1957, estimated count=1958, Key=753628
[418] - <36 38 40 48 58 62 > true count=1957, estimated count=1957, Key=547110
[419] - <5 29 34 36 40 46 48 58 60 62 66 > true count=1957, estimated count=1961, Key=856910
[420] - <25 27 29 40 58 60 62 66 > true count=806, estimated count=1957, Key=778625
[421] - <3 5 7 9 29 34 48 52 56 58 62 > true count=1954, estimated count=1958, Key=668493
[422] - <2 5 7 9 13 16 17 21 23 26 27 29 34 36 38 40 44 50 52 54 56 58 61 62 64 67 68 70 73 74 > true count=5, estimated count=1957, Key=2430894
[423] - <25 36 40 46 48 52 56 58 62 > true count=1958, estimated count=1962, Key=760267
[424] - <9 29 36 40 46 48 52 56 58 > true count=1955, estimated count=1956, Key=699852
[425] - <9 34 58 60 66 74 > true count=1953, estimated count=1954, Key=655897
[426] - <5 7 34 40 58 60 66 74 > true count=1953, estimated count=1954, Key=791502
[427] - <42 46 48 52 56 58 > true count=1958, estimated count=1958, Key=549474
[428] - <15 17 29 40 52 58 > true count=651, estimated count=1954, Key=475321
[429] - <7 15 36 48 58 > true count=650, estimated count=1957, Key=307562
[430] - <2 5 7 9 13 16 21 23 29 34 36 40 42 44 51 52 54 56 58 61 62 64 67 68 70 73 74 > true count=5, estimated count=1954, Key=2383377
[431] - <2 38 40 44 52 58 60 62 > true count=493, estimated count=1959, Key=773608
[432] - <2 9 29 34 36 40 44 58 60 62 > true count=491, estimated count=1955, Key=654132
[433] - <2 25 29 36 40 44 46 58 60 62 > true count=493, estimated count=1958, Key=701032
[434] - <17 25 29 36 40 58 60 66 > true count=1959, estimated count=1960, Key=704065
[435] - <5 7 9 25 29 40 48 52 56 60 66 > true count=1953, estimated count=1953, Key=735851
[436] - <2 5 7 13 16 20 21 23 26 27 29 34 36 38 40 42 44 47 48 50 52 54 56 58 61 62 64 67 68 70 73 74 > true count=3, estimated count=1954, Key=2647881
[437] - <2 3 5 7 9 11 13 17 19 21 23 27 29 34 36 40 44 46 50 52 54 56 58 61 62 64 67 68 70 73 74 > true count=5, estimated count=1953, Key=2361609
[438] - <3 9 29 36 40 52 56 58 64 > true count=1963, estimated count=1964, Key=691129
[439] - <5 9 17 29 40 52 60 66 > true count=1953, estimated count=1953, Key=645116
[440] - <5 25 29 34 40 42 48 58 60 62 66 > true count=1954, estimated count=1958, Key=830267
[441] - <7 25 34 36 42 52 56 58 60 66 > true count=1953, estimated count=1954, Key=790454
[442] - <7 40 42 44 52 56 58 62 > true count=1969, estimated count=1974, Key=761161
[443] - <11 29 36 52 58 60 > true count=1967, estimated count=1968, Key=538056
[444] - <2 7 25 36 40 44 48 56 58 60 > true count=492, estimated count=1971, Key=691558
[445] - <7 13 40 52 58 60 > true count=653, estimated count=1955, Key=534216
[446] - <2 5 7 9 11 13 16 21 23 25 27 29 34 36 40 42 44 52 54 56 58 61 62 64 67 68 70 73 74 > true count=5, estimated count=1957, Key=2427271
[447] - <5 7 9 29 40 46 58 60 > true count=1960, estimated count=1961, Key=603856
[448] - <7 25 29 34 36 40 42 48 52 56 60 > true count=1952, estimated count=1957, Key=761867
[449] - <7 29 40 42 46 52 56 58 60 > true count=1954, estimated count=1970, Key=741856
[450] - <9 36 40 46 56 58 60 62 > true count=1957, estimated count=1957, Key=787503
[451] - <25 36 46 48 56 58 60 66 > true count=1954, estimated count=1955, Key=798883
[452] - <7 36 40 48 52 58 60 66 74 > true count=1954, estimated count=1955, Key=820973
[453] - <11 36 40 52 58 60 > true count=1955, estimated count=1956, Key=546801
[454] - <5 7 27 29 34 40 58 60 > true count=806, estimated count=1958, Key=587998
[455] - <2 3 5 7 9 13 16 17 21 23 29 31 34 36 40 44 52 54 56 58 61 62 64 67 68 70 73 74 > true count=6, estimated count=1958, Key=2488361
[456] - <2 5 25 29 34 36 40 44 58 60 62 > true count=495, estimated count=1957, Key=719557
[457] - <2 3 5 7 11 13 21 23 27 29 32 34 36 40 44 48 52 54 56 58 61 62 64 67 68 70 73 74 > true count=9, estimated count=1961, Key=2567890
[458] - <3 29 42 46 52 58 > true count=1957, estimated count=1957, Key=509808
[459] - <25 34 46 56 58 60 62 > true count=1956, estimated count=1956, Key=835169
[460] - <3 5 7 25 29 34 36 52 58 60 62 66 > true count=1960, estimated count=1960, Key=832315
[461] - <25 40 42 48 52 56 58 60 64 > true count=1955, estimated count=1961, Key=804157
[462] - <5 9 29 38 40 52 58 > true count=1968, estimated count=1974, Key=668893
[463] - <25 56 58 60 66 74 > true count=1954, estimated count=1955, Key=667947
[464] - <2 25 29 34 40 44 58 60 62 66 > true count=491, estimated count=1957, Key=756110
[465] - <34 52 54 56 58 60 62 > true count=1105, estimated count=1956, Key=854856
[466] - <3 7 9 25 29 34 36 48 52 58 > true count=1959, estimated count=1964, Key=525123
[467] - <2 3 5 7 11 13 17 21 23 25 27 29 32 34 36 40 44 48 52 54 56 58 61 62 64 67 68 73 74 > true count=9, estimated count=1958, Key=2358680
[468] - <2 5 9 29 44 56 58 60 > true count=492, estimated count=1955, Key=649565
[469] - <25 27 36 48 56 58 60 62 > true count=811, estimated count=1968, Key=781666
[470] - <7 25 29 40 42 56 60 64 > true count=1952, estimated count=1963, Key=710361
[471] - <2 36 40 44 52 56 58 60 64 > true count=495, estimated count=1958, Key=791516
[472] - <5 25 29 36 42 48 52 56 58 60 66 > true count=1956, estimated count=1961, Key=875367
[473] - <2 4 5 7 9 11 13 16 17 19 21 23 29 34 36 38 40 42 44 46 49 50 52 54 56 58 61 62 64 67 68 70 73 74 > true count=5, estimated count=1955, Key=2775718
[474] - <2 25 36 40 44 46 48 52 58 60 62 > true count=492, estimated count=1969, Key=864615
[475] - <3 7 29 31 36 40 52 56 58 60 66 > true count=1971, estimated count=1982, Key=810412
[476] - <2 40 44 46 52 56 58 60 > true count=496, estimated count=1959, Key=767598
[477] - <5 9 29 36 44 52 56 58 62 > true count=1972, estimated count=1981, Key=701033
[478] - <7 17 29 34 36 40 56 58 60 62 > true count=1952, estimated count=1954, Key=711565
[479] - <7 9 29 31 34 40 52 58 60 62 > true count=1959, estimated count=1975, Key=678028
[480] - <2 5 34 40 44 52 56 58 60 62 > true count=494, estimated count=1959, Key=788063
[481] - <2 5 7 13 21 23 27 29 34 36 38 40 44 52 54 56 58 61 62 64 67 68 73 74 > true count=17, estimated count=1969, Key=1983044
[482] - <5 17 29 34 36 52 56 58 60 > true count=1960, estimated count=1966, Key=678337
[483] - <7 9 27 29 52 58 62 > true count=833, estimated count=1980, Key=720658
[484] - <2 29 36 40 44 58 60 74 > true count=492, estimated count=1955, Key=733817
[485] - <2 5 7 11 13 21 23 25 27 29 34 36 38 40 44 52 54 56 58 61 62 64 67 68 73 74 > true count=9, estimated count=1960, Key=2103610
[486] - <25 29 40 42 46 52 60 > true count=1953, estimated count=1961, Key=726680
[487] - <2 25 27 40 44 52 58 60 > true count=467, estimated count=1955, Key=690226
[488] - <2 5 7 13 16 21 23 26 27 29 34 36 38 40 42 44 52 54 56 58 61 62 64 67 68 73 74 > true count=7, estimated count=1958, Key=2333768
